,Province_State,Date,Confirmed,Deaths,new_confirmed,new_deaths,new_confirmed_7,new_deaths_7,new_confirmed_14,new_deaths_14,RegionCode,stringency,containment,StateName,population,per_100k_new_confirmed_7,per_100k_new_deaths_7,retail_recreation,grocery_pharmacy,parks,transit,work,residential
2183,Connecticut,2020-11-04,75373,4645,530,10,892.2857142857143,5.857142857142857,750.1428571428571,5.571428571428571,CT,62.04,69.44,Connecticut,3565287.0,25.027037494757487,0.16428250676994186,-14.777777777777779,-9.666666666666666,29.375,-23.285714285714285,-27.77777777777778,10.555555555555555
2184,Connecticut,2020-11-05,77060,4656,1687,11,944.8571428571429,6.714285714285714,834.7857142857143,6.214285714285714,CT,62.04,69.44,Connecticut,3565287.0,26.50157316527794,0.1883238492240797,-12.555555555555555,-6.222222222222222,42.25,-20.428571428571427,-25.444444444444443,9.666666666666666
2185,Connecticut,2020-11-06,78125,4671,1065,15,988.2857142857143,7.857142857142857,862.3571428571429,6.714285714285714,CT,64.81,71.53,Connecticut,3565287.0,27.719667849620926,0.22037897249626348,-14.444444444444445,-10.222222222222221,45.375,-20.571428571428573,-25.0,10.333333333333334
2186,Connecticut,2020-11-07,78125,4671,0,0,988.2857142857143,7.857142857142857,862.3571428571429,6.714285714285714,CT,64.81,71.53,Connecticut,3565287.0,27.719667849620926,0.22037897249626348,-9.11111111111111,-7.666666666666667,130.6,-5.428571428571429,-4.777777777777778,3.0
2187,Connecticut,2020-11-08,78125,4671,0,0,988.2857142857143,7.857142857142857,862.3571428571429,6.714285714285714,CT,64.81,71.53,Connecticut,3565287.0,27.719667849620926,0.22037897249626348,-6.888888888888889,-8.444444444444445,96.88888888888889,-17.666666666666668,-6.555555555555555,2.888888888888889
2188,Connecticut,2020-11-09,81432,4698,3307,27,1082.0,10.142857142857142,952.3571428571429,7.785714285714286,CT,64.81,71.53,Connecticut,3565287.0,30.34818795793999,0.284489219040631,-12.333333333333334,-6.0,43.857142857142854,-20.142857142857142,-25.666666666666668,9.333333333333334
2189,Connecticut,2020-11-10,82953,4707,1521,9,1158.5714285714287,10.285714285714286,1022.5714285714286,8.0,CT,64.81,71.53,Connecticut,3565287.0,32.49588121717631,0.288496109449654,-10.777777777777779,-4.666666666666667,51.25,-21.285714285714285,-27.0,9.333333333333334
2190,Connecticut,2020-11-11,84741,4716,1788,9,1338.2857142857142,10.142857142857142,1115.2857142857142,8.0,CT,64.81,71.53,Connecticut,3565287.0,37.5365493517272,0.284489219040631,-10.88888888888889,-6.666666666666667,11.25,-24.857142857142858,-37.111111111111114,13.444444444444445
2191,Connecticut,2020-11-12,85899,4726,1158,10,1262.7142857142858,10.0,1103.7857142857142,8.357142857142858,CT,64.81,71.53,Connecticut,3565287.0,35.416904325354054,0.28048232863160805,-17.666666666666668,-7.555555555555555,-6.875,-22.714285714285715,-28.0,11.88888888888889
2192,Connecticut,2020-11-13,88645,4737,2746,11,1502.857142857143,9.428571428571429,1245.5714285714287,8.642857142857142,CT,64.81,71.53,Connecticut,3565287.0,42.15248710292167,0.2644547669955162,-19.666666666666668,-9.222222222222221,-5.888888888888889,-26.714285714285715,-26.88888888888889,13.0
2193,Connecticut,2020-11-14,88645,4737,0,0,1502.857142857143,9.428571428571429,1245.5714285714287,8.642857142857142,CT,64.81,71.53,Connecticut,3565287.0,42.15248710292167,0.2644547669955162,-14.222222222222221,-6.444444444444445,84.71428571428571,-12.285714285714286,-7.0,5.111111111111111
2194,Connecticut,2020-11-15,88645,4737,0,0,1502.857142857143,9.428571428571429,1245.5714285714287,8.642857142857142,CT,64.81,71.53,Connecticut,3565287.0,42.15248710292167,0.2644547669955162,-17.444444444444443,-10.444444444444445,8.777777777777779,-25.333333333333332,-8.88888888888889,5.777777777777778
2195,Connecticut,2020-11-16,93284,4759,4639,22,1693.142857142857,8.714285714285714,1387.5714285714287,9.428571428571429,CT,64.81,71.53,Connecticut,3565287.0,47.48966512774027,0.24442031495040126,-15.0,-6.555555555555555,19.5,-23.428571428571427,-27.444444444444443,10.333333333333334
2196,Connecticut,2020-11-17,94986,4771,1702,12,1719.0,9.142857142857142,1438.7857142857142,9.714285714285714,CT,64.81,71.53,Connecticut,3565287.0,48.21491229177342,0.25644098617747024,-16.0,-6.111111111111111,7.125,-25.428571428571427,-28.11111111111111,11.11111111111111
2197,Connecticut,2020-11-18,97028,4784,2042,13,1755.2857142857142,9.714285714285714,1546.7857142857142,9.928571428571429,CT,64.81,71.53,Connecticut,3565287.0,49.232662455665256,0.2724685478135621,-15.11111111111111,-8.11111111111111,-3.75,-24.571428571428573,-30.333333333333332,12.0
2198,Connecticut,2020-11-19,99381,4805,2353,21,1926.0,11.285714285714286,1594.357142857143,10.642857142857142,CT,64.81,71.53,Connecticut,3565287.0,54.02089649444771,0.3165443423128148,-15.0,-4.555555555555555,4.125,-23.571428571428573,-28.11111111111111,11.555555555555555
2199,Connecticut,2020-11-20,101469,4828,2088,23,1832.0,13.0,1667.4285714285713,11.214285714285714,CT,64.81,71.53,Connecticut,3565287.0,51.3843626053106,0.36462702722109047,-16.22222222222222,-4.888888888888889,24.875,-21.0,-26.666666666666668,11.666666666666666
2200,Connecticut,2020-11-21,101469,4828,0,0,1832.0,13.0,1667.4285714285713,11.214285714285714,CT,64.81,71.53,Connecticut,3565287.0,51.3843626053106,0.36462702722109047,-13.222222222222221,-5.444444444444445,92.0,-4.857142857142857,-5.777777777777778,4.888888888888889
2201,Connecticut,2020-11-22,101469,4828,0,0,1832.0,13.0,1667.4285714285713,11.214285714285714,CT,64.81,71.53,Connecticut,3565287.0,51.3843626053106,0.36462702722109047,-15.222222222222221,-5.777777777777778,0.7777777777777778,-22.833333333333332,-7.777777777777778,5.888888888888889
2202,Connecticut,2020-11-23,106740,4871,5271,43,1922.2857142857142,16.0,1807.7142857142858,12.357142857142858,CT,64.81,71.53,Connecticut,3565287.0,53.91671734381312,0.4487717258105729,-13.555555555555555,0.1111111111111111,-6.625,-26.714285714285715,-29.666666666666668,11.88888888888889
2203,Connecticut,2020-11-24,107280,4881,540,10,1756.2857142857142,15.714285714285714,1737.642857142857,12.428571428571429,CT,64.81,71.53,Connecticut,3565287.0,49.26071068852842,0.44075794499252696,-5.111111111111111,13.333333333333334,14.0,-17.285714285714285,-30.333333333333332,10.333333333333334
2204,Connecticut,2020-11-25,109152,4926,1872,45,1732.0,20.285714285714285,1743.642857142857,15.0,CT,64.81,71.53,Connecticut,3565287.0,48.57953931899451,0.568978438081262,8.222222222222221,36.44444444444444,16.375,-18.285714285714285,-36.111111111111114,11.11111111111111
2205,Connecticut,2020-11-26,109152,4926,0,0,1395.857142857143,17.285714285714285,1660.9285714285713,14.285714285714286,CT,64.81,71.53,Connecticut,3565287.0,39.15132618656346,0.48483373949177966,-76.44444444444444,-48.0,-28.555555555555557,-61.57142857142857,-82.77777777777777,26.666666666666668
2206,Connecticut,2020-11-27,112581,4961,3429,35,1587.4285714285713,19.0,1709.7142857142858,16.0,CT,64.81,71.53,Connecticut,3565287.0,44.52456622506326,0.5329164244000553,-21.333333333333332,-19.444444444444443,36.25,-17.714285714285715,-58.111111111111114,20.0
2207,Connecticut,2020-11-28,112581,4961,0,0,1587.4285714285713,19.0,1709.7142857142858,16.0,CT,64.81,71.53,Connecticut,3565287.0,44.52456622506326,0.5329164244000553,-19.444444444444443,-15.222222222222221,71.57142857142857,-20.833333333333332,-14.444444444444445,6.888888888888889
2208,Connecticut,2020-11-29,112581,4961,0,0,1587.4285714285713,19.0,1709.7142857142858,16.0,CT,64.81,71.53,Connecticut,3565287.0,44.52456622506326,0.5329164244000553,-16.0,-14.666666666666666,41.77777777777778,-13.666666666666666,-10.11111111111111,5.666666666666667
2209,Connecticut,2020-11-30,117295,5020,4714,59,1507.857142857143,21.285714285714285,1715.0714285714287,18.642857142857142,CT,64.81,71.53,Connecticut,3565287.0,42.29272826723747,0.5970266709444229,,,,,,
2210,Connecticut,2020-12-01,118754,5040,1459,20,1639.142857142857,22.714285714285715,1697.7142857142858,19.214285714285715,CT,64.81,71.53,Connecticut,3565287.0,45.97506055312958,0.6370955750346526,,,,,,
2211,Connecticut,2020-12-02,121426,5091,2672,51,1753.4285714285713,23.571428571428573,1742.7142857142858,21.928571428571427,CT,64.81,71.53,Connecticut,3565287.0,49.18057288034796,0.6611369174887904,,,,,,
2212,Delaware,2020-01-22,0,0,0,0,,,,,DE,0.0,0.0,Delaware,973764.0,,,,,,,,
2213,Delaware,2020-01-23,0,0,0,0,,,,,DE,0.0,0.0,Delaware,973764.0,,,,,,,,
2214,Delaware,2020-01-24,0,0,0,0,,,,,DE,0.0,0.0,Delaware,973764.0,,,,,,,,
2215,Delaware,2020-01-25,0,0,0,0,,,,,DE,0.0,0.0,Delaware,973764.0,,,,,,,,
2216,Delaware,2020-01-26,0,0,0,0,,,,,DE,0.0,0.0,Delaware,973764.0,,,,,,,,
2217,Delaware,2020-01-27,0,0,0,0,,,,,DE,0.0,0.0,Delaware,973764.0,,,,,,,,
2218,Delaware,2020-01-28,0,0,0,0,0.0,0.0,,,DE,5.56,4.17,Delaware,973764.0,0.0,0.0,,,,,,
2219,Delaware,2020-01-29,0,0,0,0,0.0,0.0,,,DE,5.56,4.17,Delaware,973764.0,0.0,0.0,,,,,,
2220,Delaware,2020-01-30,0,0,0,0,0.0,0.0,,,DE,5.56,4.17,Delaware,973764.0,0.0,0.0,,,,,,
2221,Delaware,2020-01-31,0,0,0,0,0.0,0.0,,,DE,5.56,4.17,Delaware,973764.0,0.0,0.0,,,,,,
2222,Delaware,2020-02-01,0,0,0,0,0.0,0.0,,,DE,5.56,4.17,Delaware,973764.0,0.0,0.0,,,,,,
2223,Delaware,2020-02-02,0,0,0,0,0.0,0.0,,,DE,5.56,6.94,Delaware,973764.0,0.0,0.0,,,,,,
2224,Delaware,2020-02-03,0,0,0,0,0.0,0.0,,,DE,5.56,6.94,Delaware,973764.0,0.0,0.0,,,,,,
2225,Delaware,2020-02-04,0,0,0,0,0.0,0.0,0.0,0.0,DE,5.56,6.94,Delaware,973764.0,0.0,0.0,,,,,,
2226,Delaware,2020-02-05,0,0,0,0,0.0,0.0,0.0,0.0,DE,5.56,6.94,Delaware,973764.0,0.0,0.0,,,,,,
2227,Delaware,2020-02-06,0,0,0,0,0.0,0.0,0.0,0.0,DE,5.56,6.94,Delaware,973764.0,0.0,0.0,,,,,,
2228,Delaware,2020-02-07,0,0,0,0,0.0,0.0,0.0,0.0,DE,8.33,9.03,Delaware,973764.0,0.0,0.0,,,,,,
2229,Delaware,2020-02-08,0,0,0,0,0.0,0.0,0.0,0.0,DE,8.33,9.03,Delaware,973764.0,0.0,0.0,,,,,,
2230,Delaware,2020-02-09,0,0,0,0,0.0,0.0,0.0,0.0,DE,8.33,9.03,Delaware,973764.0,0.0,0.0,,,,,,
2231,Delaware,2020-02-10,0,0,0,0,0.0,0.0,0.0,0.0,DE,8.33,9.03,Delaware,973764.0,0.0,0.0,,,,,,
2232,Delaware,2020-02-11,0,0,0,0,0.0,0.0,0.0,0.0,DE,8.33,9.03,Delaware,973764.0,0.0,0.0,,,,,,
2233,Delaware,2020-02-12,0,0,0,0,0.0,0.0,0.0,0.0,DE,8.33,9.03,Delaware,973764.0,0.0,0.0,,,,,,
2234,Delaware,2020-02-13,0,0,0,0,0.0,0.0,0.0,0.0,DE,8.33,9.03,Delaware,973764.0,0.0,0.0,,,,,,
2235,Delaware,2020-02-14,0,0,0,0,0.0,0.0,0.0,0.0,DE,8.33,9.03,Delaware,973764.0,0.0,0.0,,,,,,
2236,Delaware,2020-02-15,0,0,0,0,0.0,0.0,0.0,0.0,DE,8.33,9.03,Delaware,973764.0,0.0,0.0,8.0,2.25,12.75,20.0,1.0,0.0
2237,Delaware,2020-02-16,0,0,0,0,0.0,0.0,0.0,0.0,DE,8.33,9.03,Delaware,973764.0,0.0,0.0,8.25,1.0,29.25,7.333333333333333,2.0,-0.5
2238,Delaware,2020-02-17,0,0,0,0,0.0,0.0,0.0,0.0,DE,8.33,9.03,Delaware,973764.0,0.0,0.0,11.75,2.25,36.666666666666664,6.25,-21.0,4.25
2239,Delaware,2020-02-18,0,0,0,0,0.0,0.0,0.0,0.0,DE,8.33,9.03,Delaware,973764.0,0.0,0.0,5.0,0.25,34.666666666666664,9.5,3.25,-0.75
2240,Delaware,2020-02-19,0,0,0,0,0.0,0.0,0.0,0.0,DE,8.33,9.03,Delaware,973764.0,0.0,0.0,2.25,-0.75,5.75,3.0,2.0,-0.25
2241,Delaware,2020-02-20,0,0,0,0,0.0,0.0,0.0,0.0,DE,8.33,9.03,Delaware,973764.0,0.0,0.0,3.25,0.25,-2.75,5.25,2.25,0.0
2242,Delaware,2020-02-21,0,0,0,0,0.0,0.0,0.0,0.0,DE,8.33,9.03,Delaware,973764.0,0.0,0.0,1.5,-2.25,-10.0,-1.25,2.5,0.25
2243,Delaware,2020-02-22,0,0,0,0,0.0,0.0,0.0,0.0,DE,8.33,9.03,Delaware,973764.0,0.0,0.0,8.25,3.75,45.25,12.333333333333334,4.5,-1.0
2244,Delaware,2020-02-23,0,0,0,0,0.0,0.0,0.0,0.0,DE,8.33,9.03,Delaware,973764.0,0.0,0.0,6.75,4.25,66.0,12.333333333333334,1.75,-1.0
2245,Delaware,2020-02-24,0,0,0,0,0.0,0.0,0.0,0.0,DE,8.33,9.03,Delaware,973764.0,0.0,0.0,2.25,0.75,19.0,1.0,3.75,-0.75
2246,Delaware,2020-02-25,0,0,0,0,0.0,0.0,0.0,0.0,DE,8.33,9.03,Delaware,973764.0,0.0,0.0,2.25,-3.0,-11.333333333333334,-4.5,2.0,1.0
2247,Delaware,2020-02-26,0,0,0,0,0.0,0.0,0.0,0.0,DE,8.33,9.03,Delaware,973764.0,0.0,0.0,7.5,1.75,-1.75,1.5,2.25,-1.0
2248,Delaware,2020-02-27,0,0,0,0,0.0,0.0,0.0,0.0,DE,8.33,9.03,Delaware,973764.0,0.0,0.0,6.75,2.0,-1.5,0.25,1.5,-0.25
2249,Delaware,2020-02-28,0,0,0,0,0.0,0.0,0.0,0.0,DE,8.33,9.03,Delaware,973764.0,0.0,0.0,7.25,2.25,-0.25,0.75,3.25,-1.25
2250,Delaware,2020-02-29,0,0,0,0,0.0,0.0,0.0,0.0,DE,8.33,9.03,Delaware,973764.0,0.0,0.0,12.0,3.0,1.0,6.666666666666667,5.5,-1.0
2251,Delaware,2020-03-01,0,0,0,0,0.0,0.0,0.0,0.0,DE,8.33,9.03,Delaware,973764.0,0.0,0.0,12.75,5.5,11.25,2.0,3.25,-1.0
2252,Delaware,2020-03-02,0,0,0,0,0.0,0.0,0.0,0.0,DE,13.89,13.19,Delaware,973764.0,0.0,0.0,9.75,3.0,31.0,4.75,4.0,-1.0
2253,Delaware,2020-03-03,0,0,0,0,0.0,0.0,0.0,0.0,DE,13.89,13.19,Delaware,973764.0,0.0,0.0,12.25,6.0,20.0,8.0,3.25,-1.0
2254,Delaware,2020-03-04,0,0,0,0,0.0,0.0,0.0,0.0,DE,13.89,13.19,Delaware,973764.0,0.0,0.0,11.25,3.75,36.0,4.5,1.25,-1.0
2255,Delaware,2020-03-05,0,0,0,0,0.0,0.0,0.0,0.0,DE,13.89,13.19,Delaware,973764.0,0.0,0.0,10.25,4.5,26.333333333333332,9.5,1.75,-1.0
2256,Delaware,2020-03-06,0,0,0,0,0.0,0.0,0.0,0.0,DE,13.89,13.19,Delaware,973764.0,0.0,0.0,1.5,-3.5,-17.25,-4.75,1.75,1.0
2257,Delaware,2020-03-07,0,0,0,0,0.0,0.0,0.0,0.0,DE,13.89,13.19,Delaware,973764.0,0.0,0.0,12.5,6.5,27.5,10.666666666666666,5.75,-1.0
2258,Delaware,2020-03-08,0,0,0,0,0.0,0.0,0.0,0.0,DE,13.89,13.19,Delaware,973764.0,0.0,0.0,10.75,6.75,73.5,19.0,2.25,-1.25
2259,Delaware,2020-03-09,0,0,0,0,0.0,0.0,0.0,0.0,DE,17.59,15.97,Delaware,973764.0,0.0,0.0,10.25,4.75,83.33333333333333,6.75,2.5,-1.25
2260,Delaware,2020-03-10,0,0,0,0,0.0,0.0,0.0,0.0,DE,17.59,15.97,Delaware,973764.0,0.0,0.0,9.5,5.5,27.0,4.5,1.5,0.0
2261,Delaware,2020-03-11,1,0,1,0,0.14285714285714285,0.0,0.07142857142857142,0.0,DE,17.59,20.14,Delaware,973764.0,0.014670612474597833,0.0,6.75,6.0,26.25,0.5,1.0,-0.25
2262,Delaware,2020-03-12,1,0,0,0,0.14285714285714285,0.0,0.07142857142857142,0.0,DE,23.15,24.31,Delaware,973764.0,0.014670612474597833,0.0,9.75,17.5,17.333333333333332,1.0,-1.5,0.25
2263,Delaware,2020-03-13,4,0,3,0,0.5714285714285714,0.0,0.2857142857142857,0.0,DE,28.7,28.47,Delaware,973764.0,0.05868244989839133,0.0,7.25,19.0,38.5,-6.0,-4.0,2.25
2264,Delaware,2020-03-14,6,0,2,0,0.8571428571428571,0.0,0.42857142857142855,0.0,DE,28.7,28.47,Delaware,973764.0,0.08802367484758701,0.0,1.5,12.25,69.0,-1.3333333333333333,-0.25,2.0
2265,Delaware,2020-03-15,6,0,0,0,0.8571428571428571,0.0,0.42857142857142855,0.0,DE,28.7,28.47,Delaware,973764.0,0.08802367484758701,0.0,-5.25,5.75,38.0,-13.0,-8.0,3.25
2266,Delaware,2020-03-16,8,0,2,0,1.1428571428571428,0.0,0.5714285714285714,0.0,DE,61.11,52.78,Delaware,973764.0,0.11736489979678266,0.0,1.75,17.0,8.0,-9.75,-17.0,6.25
2267,Delaware,2020-03-17,16,0,8,0,2.2857142857142856,0.0,1.1428571428571428,0.0,DE,61.11,52.78,Delaware,973764.0,0.23472979959356532,0.0,-15.5,6.0,41.333333333333336,-14.0,-24.0,9.5
2268,Delaware,2020-03-18,19,0,3,0,2.5714285714285716,0.0,1.3571428571428572,0.0,DE,66.67,56.94,Delaware,973764.0,0.26407102454276105,0.0,-21.25,2.25,40.5,-19.5,-27.25,11.0
2269,Delaware,2020-03-19,30,0,11,0,4.142857142857143,0.0,2.142857142857143,0.0,DE,66.67,56.94,Delaware,973764.0,0.42544776176333726,0.0,-24.5,1.0,19.0,-31.0,-30.25,13.0
2270,Delaware,2020-03-20,39,0,9,0,5.0,0.0,2.7857142857142856,0.0,DE,66.67,56.94,Delaware,973764.0,0.5134714366109242,0.0,-24.0,2.5,89.66666666666667,-29.75,-31.75,13.5
2271,Delaware,2020-03-21,45,0,6,0,5.571428571428571,0.0,3.2142857142857144,0.0,DE,66.67,56.94,Delaware,973764.0,0.5721538865093155,0.0,-34.0,-4.25,33.0,-31.75,-20.0,10.5
2272,Delaware,2020-03-22,56,0,11,0,7.142857142857143,0.0,4.0,0.0,DE,66.67,56.94,Delaware,973764.0,0.7335306237298918,0.0,-37.0,-12.25,-0.75,-46.666666666666664,-28.75,9.5
2273,Delaware,2020-03-23,68,0,12,0,8.571428571428571,0.0,4.857142857142857,0.0,DE,66.67,56.94,Delaware,973764.0,0.8802367484758701,0.0,-30.0,-8.75,-43.5,-45.5,-36.75,16.25
2274,Delaware,2020-03-24,104,0,36,0,12.571428571428571,0.0,7.428571428571429,0.0,DE,70.37,59.72,Delaware,973764.0,1.2910138977646095,0.0,-41.0,-20.5,19.666666666666668,-40.0,-40.75,17.5
2275,Delaware,2020-03-25,119,0,15,0,14.285714285714286,0.0,8.428571428571429,0.0,DE,70.37,59.72,Delaware,973764.0,1.4670612474597835,0.0,-47.0,-28.75,-44.75,-46.25,-43.75,20.25
2276,Delaware,2020-03-26,130,1,11,1,14.285714285714286,0.14285714285714285,9.214285714285714,0.07142857142857142,DE,70.37,59.72,Delaware,973764.0,1.4670612474597835,0.014670612474597833,-36.75,-18.0,46.333333333333336,-34.25,-42.25,17.25
2277,Delaware,2020-03-27,163,2,33,1,17.714285714285715,0.2857142857142857,11.357142857142858,0.14285714285714285,DE,70.37,59.72,Delaware,973764.0,1.8191559468501315,0.029341224949195666,-39.25,-21.0,27.75,-44.25,-41.75,19.0
2278,Delaware,2020-03-28,214,5,51,3,24.142857142857142,0.7142857142857143,14.857142857142858,0.35714285714285715,DE,70.37,59.72,Delaware,973764.0,2.4793335082070342,0.07335306237298918,-50.0,-30.0,-44.5,-53.0,-33.25,15.5
2279,Delaware,2020-03-29,232,6,18,1,25.142857142857142,0.8571428571428571,16.142857142857142,0.42857142857142855,DE,70.37,59.72,Delaware,973764.0,2.582027795529219,0.08802367484758701,-46.5,-28.5,-1.0,-52.333333333333336,-36.25,11.75
2280,Delaware,2020-03-30,264,6,32,0,28.0,0.8571428571428571,18.285714285714285,0.42857142857142855,DE,75.93,63.89,Delaware,973764.0,2.8754400450211755,0.08802367484758701,-35.25,-22.5,11.0,-40.75,-41.75,16.25
2281,Delaware,2020-03-31,319,10,55,4,30.714285714285715,1.4285714285714286,21.642857142857142,0.7142857142857143,DE,75.93,63.89,Delaware,973764.0,3.1541816820385344,0.14670612474597836,-38.0,-21.75,-19.0,-44.25,-44.25,18.75
2282,Delaware,2020-04-01,368,11,49,1,35.57142857142857,1.5714285714285714,24.928571428571427,0.7857142857142857,DE,75.93,63.89,Delaware,973764.0,3.6529825061748604,0.1613767372205762,-35.5,-16.5,8.25,-40.0,-44.25,18.25
2283,Delaware,2020-04-02,393,12,25,1,37.57142857142857,1.5714285714285714,25.928571428571427,0.8571428571428571,DE,78.7,65.97,Delaware,973764.0,3.85837108081923,0.1613767372205762,-35.75,-16.75,9.25,-38.25,-45.5,19.0
2284,Delaware,2020-04-03,450,14,57,2,41.0,1.7142857142857142,29.357142857142858,1.0,DE,78.7,65.97,Delaware,973764.0,4.210465780209578,0.17604734969517402,-39.25,-18.0,-13.25,-46.25,-44.5,20.75
2285,Delaware,2020-04-04,593,14,143,0,54.142857142857146,1.2857142857142858,39.142857142857146,1.0,DE,78.7,65.97,Delaware,973764.0,5.56016212787258,0.13203551227138052,-46.75,-24.25,-7.0,-42.5,-35.25,14.5
2286,Delaware,2020-04-05,673,14,80,0,63.0,1.1428571428571428,44.07142857142857,1.0,DE,78.7,65.97,Delaware,973764.0,6.469740101297646,0.11736489979678266,-46.25,-28.0,38.25,-53.333333333333336,-38.25,11.5
2287,Delaware,2020-04-06,783,15,110,1,74.14285714285714,1.2857142857142858,51.07142857142857,1.0714285714285714,DE,78.7,65.97,Delaware,973764.0,7.6140478743162765,0.13203551227138052,-36.5,-22.0,30.0,-38.0,-44.5,17.25
2288,Delaware,2020-04-07,928,16,145,1,87.0,0.8571428571428571,58.857142857142854,1.1428571428571428,DE,78.7,65.97,Delaware,973764.0,8.93440299703008,0.08802367484758701,-37.5,-20.75,10.666666666666666,-40.0,-46.5,19.0
2289,Delaware,2020-04-08,1116,19,188,3,106.85714285714286,1.1428571428571428,71.21428571428571,1.3571428571428572,DE,78.7,68.06,Delaware,973764.0,10.973618130999181,0.11736489979678266,-36.25,-18.25,36.5,-38.75,-47.5,18.75
2290,Delaware,2020-04-09,1209,23,93,4,116.57142857142857,1.5714285714285714,77.07142857142857,1.5714285714285714,DE,78.7,68.06,Delaware,973764.0,11.971219779271832,0.1613767372205762,-37.0,-18.5,-7.5,-44.75,-48.0,20.25
2291,Delaware,2020-04-10,1326,32,117,9,125.14285714285714,2.5714285714285716,83.07142857142857,2.142857142857143,DE,78.7,68.06,Delaware,973764.0,12.851456527747702,0.26407102454276105,-40.75,-20.5,-30.25,-51.75,-55.0,23.75
2292,Delaware,2020-04-11,1479,33,153,1,126.57142857142857,2.7142857142857144,90.35714285714286,2.0,DE,78.7,68.06,Delaware,973764.0,12.998162652493681,0.2787416370173589,-40.0,-15.0,14.5,-42.0,-36.5,13.75
2293,Delaware,2020-04-12,1625,35,146,2,136.0,3.0,99.5,2.0714285714285716,DE,78.7,68.06,Delaware,973764.0,13.96642307581714,0.3080828619665545,-64.0,-40.75,5.0,-50.0,-45.5,12.25
2294,Delaware,2020-04-13,1758,41,133,6,139.28571428571428,3.7142857142857144,106.71428571428571,2.5,DE,78.7,68.06,Delaware,973764.0,14.30384716273289,0.3814359243395437,-49.0,-33.5,-39.75,-55.75,-51.25,22.0
2295,Delaware,2020-04-14,1926,43,168,2,142.57142857142858,3.857142857142857,114.78571428571429,2.357142857142857,DE,78.7,68.06,Delaware,973764.0,14.641271249648641,0.39610653681414154,-32.5,-16.25,7.666666666666667,-40.75,-45.75,18.5
2296,Delaware,2020-04-15,2014,46,88,3,128.28571428571428,3.857142857142857,117.57142857142857,2.5,DE,78.7,68.06,Delaware,973764.0,13.174210002188854,0.39610653681414154,-31.25,-14.75,-2.75,-39.0,-46.25,19.0
2297,Delaware,2020-04-16,2070,55,56,9,123.0,4.571428571428571,119.78571428571429,3.0714285714285716,DE,78.7,68.06,Delaware,973764.0,12.631397340628734,0.46945959918713065,-33.0,-16.0,-9.666666666666666,-39.0,-46.5,19.25
2298,Delaware,2020-04-17,2317,61,247,6,141.57142857142858,4.142857142857143,133.35714285714286,3.357142857142857,DE,78.7,68.06,Delaware,973764.0,14.538576962326456,0.42544776176333726,-37.5,-21.0,-5.0,-47.0,-45.25,20.75
2299,Delaware,2020-04-18,2538,67,221,6,151.28571428571428,4.857142857142857,138.92857142857142,3.7857142857142856,DE,78.7,68.06,Delaware,973764.0,15.536178610599105,0.49880082413632637,-43.75,-21.75,-32.0,-44.25,-34.0,14.5
2300,Delaware,2020-04-19,2538,67,0,0,130.42857142857142,4.571428571428571,133.21428571428572,3.7857142857142856,DE,78.7,68.06,Delaware,973764.0,13.394269189307822,0.46945959918713065,-39.75,-21.5,39.5,-48.666666666666664,-37.0,10.5
2301,Delaware,2020-04-20,2745,72,207,5,141.0,4.428571428571429,140.14285714285714,4.071428571428571,DE,78.7,68.06,Delaware,973764.0,14.47989451242806,0.45478898671253287,-35.5,-20.5,-10.0,-40.25,-45.0,18.5
2302,Delaware,2020-04-21,2931,82,186,10,143.57142857142858,5.571428571428571,143.07142857142858,4.714285714285714,DE,78.7,68.06,Delaware,973764.0,14.743965536970826,0.5721538865093155,-34.25,-17.75,-10.333333333333334,-43.5,-45.75,19.25
2303,Delaware,2020-04-22,3200,89,269,7,169.42857142857142,6.142857142857143,148.85714285714286,5.0,DE,78.7,68.06,Delaware,973764.0,17.39934639487303,0.6308363364077069,-31.5,-13.25,5.5,-35.75,-45.5,18.25
2304,Delaware,2020-04-23,3308,92,108,3,176.85714285714286,5.285714285714286,149.92857142857142,4.928571428571429,DE,78.7,68.06,Delaware,973764.0,18.16221824355212,0.5428126615601199,-36.0,-17.25,-9.75,-41.25,-46.25,19.75
2305,Delaware,2020-04-24,3442,100,134,8,160.71428571428572,5.571428571428571,151.14285714285714,4.857142857142857,DE,78.7,68.06,Delaware,973764.0,16.504439033922562,0.5721538865093155,-40.5,-22.75,-39.0,-53.0,-46.75,22.75
2306,Delaware,2020-04-25,3576,112,134,12,148.28571428571428,6.428571428571429,149.78571428571428,5.642857142857143,DE,78.7,68.06,Delaware,973764.0,15.228095748632553,0.6601775613569026,-34.75,-14.75,51.0,-29.75,-29.75,11.25
2307,Delaware,2020-04-26,4034,120,458,8,213.71428571428572,7.571428571428571,172.07142857142858,6.071428571428571,DE,78.7,68.06,Delaware,973764.0,21.947236261998363,0.7775424611536852,-45.0,-24.0,-44.5,-48.75,-38.25,12.5
2308,Delaware,2020-04-27,4162,125,128,5,202.42857142857142,7.571428571428571,171.71428571428572,6.0,DE,78.7,68.06,Delaware,973764.0,20.788257876505128,0.7775424611536852,-33.5,-16.5,-18.25,-42.5,-43.75,18.0
