Province_State,Date,Confirmed,Deaths,new_confirmed,new_deaths,new_confirmed_7,new_deaths_7,new_confirmed_14,new_deaths_14,RegionCode,stringency,containment,StateName,population,per_100k_new_confirmed_7,per_100k_new_deaths_7,retail_recreation,grocery_pharmacy,parks,transit,work,residential
Minnesota,4/1/20,689,17,60,5,57.57142857,2.285714286,43.71428571,1.214285714,MN,76.85,64.58,Minnesota,5639632,1.020836618,0.040529494,-39.49315068,-11.8852459,61.3,-37.69230769,-39.71764706,19.70588235
Minnesota,4/2/20,742,18,53,1,56.85714286,2.285714286,46.64285714,1.285714286,MN,76.85,64.58,Minnesota,5639632,1.008171151,0.040529494,-45.32394366,-17.04761905,32.33333333,-41.6875,-40.64285714,21.67741935
Minnesota,4/3/20,788,22,46,4,56,2.571428571,48.21428571,1.571428571,MN,76.85,64.58,Minnesota,5639632,0.992972591,0.04559568,-49.94520548,-22.5,-40.29411765,-44.64285714,-42.08433735,25.5862069
Minnesota,4/4/20,865,24,77,2,60.57142857,2.714285714,52.21428571,1.642857143,MN,76.85,64.58,Minnesota,5639632,1.074031578,0.048128774,-47.90140845,-12.15873016,2.285714286,-38.23076923,-30.52459016,16.45454545
Minnesota,4/5/20,935,29,70,5,61.71428571,2.857142857,54.85714286,2,MN,76.85,64.58,Minnesota,5639632,1.094296325,0.050661867,-41.28787879,-12.63333333,87,-38.25,-33.46428571,12
Minnesota,4/6/20,986,30,51,1,58.57142857,2.857142857,53.71428571,2.071428571,MN,76.85,64.58,Minnesota,5639632,1.038568271,0.050661867,-41.23333333,-17.57692308,40.5,-41.84615385,-38.5060241,18.96774194
Minnesota,4/7/20,1069,34,83,4,62.85714286,3.142857143,57.71428571,2.357142857,MN,76.85,64.58,Minnesota,5639632,1.114561072,0.055728054,-38.83333333,-12.16,110.1111111,-37.15384615,-40.07058824,19.18181818
Minnesota,4/8/20,1154,39,85,5,66.42857143,3.142857143,62,2.714285714,MN,71.3,60.42,Minnesota,5639632,1.177888405,0.055728054,-39.5,-13.68,41.27272727,-39.23076923,-40.26190476,19.96969697
Minnesota,4/9/20,1240,50,86,11,71.14285714,4.571428571,64,3.428571429,MN,71.3,60.42,Minnesota,5639632,1.261480486,0.081058987,-41.48387097,-14.48148148,-14.92307692,-42.625,-41.45238095,21.96774194
Minnesota,4/10/20,1336,57,96,7,78.28571429,5,67.14285714,3.785714286,MN,71.3,60.42,Minnesota,5639632,1.388135153,0.088658267,-36.51282051,-5.5625,32.71428571,-39.57142857,-46.08433735,23.20689655
Minnesota,4/11/20,1427,64,91,7,80.28571429,5.714285714,70.42857143,4.214285714,MN,71.3,60.42,Minnesota,5639632,1.42359846,0.101323734,-39.25641026,0.962962963,43.82352941,-32.38461538,-30.58064516,14.36363636
Minnesota,4/12/20,1621,70,194,6,98,5.857142857,79.85714286,4.357142857,MN,71.3,60.42,Minnesota,5639632,1.737702034,0.103856827,-75.48484848,-59.65517241,-48.66666667,-57.58333333,-45.56896552,15.11111111
Minnesota,4/13/20,1621,70,0,0,90.71428571,5.714285714,74.64285714,4.285714286,MN,71.3,60.42,Minnesota,5639632,1.608514274,0.101323734,-41.87096774,-18.62068966,-19.61538462,-44.5,-40.03571429,20.19354839
Minnesota,4/14/20,1695,79,74,9,89.42857143,6.428571429,76.14285714,4.785714286,MN,71.3,60.42,Minnesota,5639632,1.585716434,0.113989201,-42,-17.84615385,-16.58333333,-42.15384615,-38.45238095,21.15151515
Minnesota,4/15/20,1809,87,114,8,93.57142857,6.857142857,80,5,MN,71.3,60.42,Minnesota,5639632,1.659176141,0.121588481,-31.67741935,-8.92,2.090909091,-40,-37.9047619,19.62857143
Minnesota,4/16/20,1809,87,0,0,81.28571429,5.285714286,76.21428571,4.928571429,MN,71.3,60.42,Minnesota,5639632,1.441330113,0.093724454,-34.21875,-10.73333333,24.66666667,-39.93333333,-37.74698795,20.23529412
Minnesota,4/17/20,2070,111,261,24,104.8571429,7.714285714,91.57142857,6.357142857,MN,71.3,60.42,Minnesota,5639632,1.859290515,0.136787041,-34.17948718,-10.23529412,34.21428571,-35.21428571,-37.57317073,20.87096774
Minnesota,4/18/20,2209,121,139,10,111.7142857,8.142857143,96,6.928571429,MN,71.3,60.42,Minnesota,5639632,1.980878996,0.144386321,-35.07692308,-5.242424242,53.06666667,-28.5,-25.86666667,13.08333333
Minnesota,4/19/20,2356,134,147,13,105,9.142857143,101.5,7.5,MN,71.3,60.42,Minnesota,5639632,1.861823608,0.162117974,-29.70967742,-9.461538462,80.30769231,-33.09090909,-29.03636364,10.36363636
Minnesota,4/20/20,2470,143,114,9,121.2857143,10.42857143,106,8.071428571,MN,71.3,60.42,Minnesota,5639632,2.15059625,0.184915814,-33.41935484,-13,27.81818182,-38.71428571,-36.84337349,17.91176471
Minnesota,4/21/20,2567,160,97,17,124.5714286,11.57142857,107,9,MN,71.3,60.42,Minnesota,5639632,2.208857397,0.205180561,-31.06451613,-9.4,51.63636364,-35,-38.24705882,18.34285714
Minnesota,4/22/20,2722,179,155,19,130.4285714,13.14285714,112,10,MN,71.3,60.42,Minnesota,5639632,2.312714224,0.233044588,-27.67741935,-6.538461538,135.875,-31.15384615,-38.28235294,16.45714286
Minnesota,4/23/20,2942,200,220,21,161.8571429,16.14285714,121.5714286,10.71428571,MN,71.3,63.19,Minnesota,5639632,2.86999476,0.286239548,-31.84375,-9.620689655,65.18181818,-33.07692308,-38.09638554,18.37142857
Minnesota,4/24/20,3185,221,243,21,159.2857143,15.71428571,132.0714286,11.71428571,MN,71.3,63.19,Minnesota,5639632,2.824399079,0.278640268,-30.41025641,-6.205882353,73.61538462,-31.71428571,-37.59756098,19.06451613
Minnesota,4/25/20,3446,244,261,23,176.7142857,17.57142857,144.2142857,12.85714286,MN,71.3,63.19,Minnesota,5639632,3.133436467,0.311570481,-30.84615385,-1.466666667,81.75,-25.5,-25.08333333,11.33333333
Minnesota,4/26/20,3602,272,156,28,178,19.71428571,141.5,14.42857143,MN,71.3,63.19,Minnesota,5639632,3.156234307,0.349566882,-24.48387097,-5.038461538,101.9166667,-28.09090909,-28.88888889,8.727272727
Minnesota,4/27/20,3811,286,209,14,191.5714286,20.42857143,156.4285714,15.42857143,MN,71.3,63.19,Minnesota,5639632,3.396878175,0.362232348,-23.09677419,-4.44,123.625,-30.92307692,-35.86746988,15.02857143
Minnesota,4/28/20,4181,301,370,15,230.5714286,20.14285714,177.5714286,15.85714286,MN,71.3,63.19,Minnesota,5639632,4.088412658,0.357166162,-28.96774194,-9.92,-5.090909091,-36.38461538,-37.48809524,12.94285714
Minnesota,4/29/20,4644,319,463,18,274.5714286,20,202.5,16.57142857,MN,71.3,65.28,Minnesota,5639632,4.868605408,0.354633068,-24.12903226,-2.76,83.8,-28.69230769,-36.41666667,16.48571429
Minnesota,4/30/20,5136,343,492,24,313.4285714,20.42857143,237.6428571,18.28571429,MN,71.3,65.28,Minnesota,5639632,5.557606798,0.362232348,-23.19354839,0.448275862,136.6666667,-29.33333333,-37.02409639,15.65714286
Minnesota,5/1/20,5730,370,594,27,363.5714286,21.28571429,261.4285714,18.5,MN,71.3,65.28,Minnesota,5639632,6.446722562,0.377430908,-23.84615385,3.903225806,68.76923077,-30.14285714,-37.03658537,16.96774194
Minnesota,5/2/20,6232,394,502,24,398,21.42857143,287.3571429,19.5,MN,71.3,65.28,Minnesota,5639632,7.057198058,0.379964002,-24.92307692,8.517241379,95.16666667,-17.11111111,-23.31147541,9.333333333
Minnesota,5/3/20,6663,418,431,24,437.2857143,20.85714286,307.6428571,20.28571429,MN,71.3,65.28,Minnesota,5639632,7.753798728,0.369831628,-17.70967742,4.958333333,134.0833333,-17.66666667,-24.7037037,6.545454545
Minnesota,5/4/20,7234,427,571,9,489,20.14285714,340.2857143,20.28571429,MN,67.59,62.5,Minnesota,5639632,8.670778519,0.357166162,-20.80645161,2.48,84.3,-32.53846154,-34.5,14.37142857
Minnesota,5/5/20,7851,455,617,28,524.2857143,22,377.4285714,21.07142857,MN,67.59,62.5,Minnesota,5639632,9.296452575,0.390096375,-20.61290323,5.52,76.1,-34.58333333,-35.04761905,16.65714286
Minnesota,5/6/20,8579,485,728,30,562.1428571,23.71428571,418.3571429,21.85714286,MN,67.59,62.5,Minnesota,5639632,9.967722311,0.420493495,-19.77419355,5.52,134.75,-29.91666667,-34.61904762,15.02777778
Minnesota,5/7/20,9365,508,786,23,604.1428571,23.57142857,458.7857143,22,MN,67.59,62.5,Minnesota,5639632,10.71245175,0.417960402,-22.48387097,6.035714286,101.2,-32.58333333,-34.92771084,16.14285714
Minnesota,5/8/20,10088,534,723,26,622.5714286,23.42857143,493.0714286,22.35714286,MN,67.59,62.5,Minnesota,5639632,11.0392208,0.415427309,-21.71794872,9.322580645,58.46153846,-29.46153846,-34.95121951,16.67741935
Minnesota,5/9/20,10790,558,702,24,651.1428571,23.42857143,524.5714286,22.42857143,MN,67.59,62.5,Minnesota,5639632,11.54583947,0.415427309,-26.41025641,11.03571429,39.85714286,-28.25,-22.40983607,11.25
Minnesota,5/10/20,11271,578,481,20,658.2857143,22.85714286,547.7857143,21.85714286,MN,67.59,62.5,Minnesota,5639632,11.67249413,0.405294935,-20.67741935,7.208333333,28.61538462,-27.7,-23.74074074,7.454545455
Minnesota,5/11/20,11799,591,528,13,652.1428571,23.42857143,570.5714286,21.78571429,MN,67.59,62.5,Minnesota,5639632,11.56357112,0.415427309,-23.51612903,-0.4,89.4,-32.84615385,-32.5,14.11111111
Minnesota,5/12/20,12494,614,695,23,663.2857143,22.71428571,593.7857143,22.35714286,MN,65.74,61.11,Minnesota,5639632,11.7611524,0.402761842,-21.48387097,2.041666667,133,-29.30769231,-33.61904762,14.5
Minnesota,5/13/20,12917,638,423,24,619.7142857,21.85714286,590.9285714,22.78571429,MN,65.74,61.11,Minnesota,5639632,10.98855893,0.387563282,-22,0.692307692,46.72727273,-33.61538462,-34.04819277,16.36111111
Minnesota,5/14/20,13435,672,518,34,581.4285714,23.42857143,592.7857143,23.5,MN,65.74,61.11,Minnesota,5639632,10.30968991,0.415427309,-21.2195122,5.352941176,131.8888889,-31.07692308,-33.70731707,14.61111111
Minnesota,5/15/20,14240,692,805,20,593.1428571,22.57142857,607.8571429,23,MN,65.74,61.11,Minnesota,5639632,10.51740357,0.400228748,-20.34883721,10.6,135.8,-30.69230769,-34.48780488,13.75
Minnesota,5/16/20,14969,709,729,17,597,21.57142857,624.0714286,22.5,MN,65.74,61.11,Minnesota,5639632,10.58579709,0.382497095,-25.90697674,5.689655172,44.07692308,-33.75,-20.35,10.41666667
Minnesota,5/17/20,15668,731,699,22,628.1428571,21.85714286,643.2142857,22.35714286,MN,65.74,61.11,Minnesota,5639632,11.13801144,0.387563282,-24.02564103,-4.037037037,-21.1875,-44,-23.56363636,9.545454545
Minnesota,5/18/20,16372,740,704,9,653.2857143,21.28571429,652.7142857,22.35714286,MN,62.04,58.33,Minnesota,5639632,11.58383587,0.377430908,-13.47368421,8.088235294,85.6,-34.07692308,-30.67073171,12.63888889
Minnesota,5/19/20,17029,757,657,17,647.8571429,20.42857143,655.5714286,21.57142857,MN,62.04,58.33,Minnesota,5639632,11.48757832,0.362232348,-12.5,11.97058824,165,-31.75,-31.54216867,12.97222222
Minnesota,5/20/20,17670,786,641,29,679,21.14285714,649.3571429,21.5,MN,62.04,58.33,Minnesota,5639632,12.03979267,0.374897815,-8.825,14.06060606,172,-28.41666667,-31.85542169,11.89189189
Minnesota,5/21/20,18200,818,530,32,680.7142857,20.85714286,631.0714286,22.14285714,MN,62.04,58.33,Minnesota,5639632,12.07018979,0.369831628,-11.7,14.64705882,124.1,-31.41666667,-33.19512195,12.97222222
Minnesota,5/22/20,19005,851,805,33,680.7142857,22.71428571,636.9285714,22.64285714,MN,62.04,58.33,Minnesota,5639632,12.07018979,0.402761842,-14.95238095,18.44117647,110.25,-27.61538462,-34.58536585,12.78125
Minnesota,5/23/20,19845,861,840,10,696.5714286,21.71428571,646.7857143,21.64285714,MN,62.04,58.33,Minnesota,5639632,12.35136315,0.385030188,-23.6744186,11.37931034,68.5,-31.2,-19.86666667,8.333333333
Minnesota,5/24/20,20573,878,728,17,700.7142857,21,664.4285714,21.42857143,MN,62.04,58.33,Minnesota,5639632,12.42482286,0.372364722,-11.34210526,8.625,171.6,-28,-22.96363636,4.181818182
Minnesota,5/25/20,21315,890,742,12,706.1428571,21.42857143,679.7142857,21.35714286,MN,62.04,58.33,Minnesota,5639632,12.5210804,0.379964002,-14.56756757,5.733333333,147.75,-43.15384615,-74.31707317,19.76470588
Minnesota,5/26/20,21960,908,645,18,704.4285714,21.57142857,676.1428571,21,MN,62.04,59.38,Minnesota,5639632,12.49068328,0.382497095,-14.425,9.878787879,74.9,-33.75,-31.11904762,13.75
Minnesota,5/27/20,22464,942,504,34,684.8571429,22.28571429,681.9285714,21.71428571,MN,62.04,59.38,Minnesota,5639632,12.14364949,0.395162562,-10.10526316,12.93939394,151.4285714,-31.25,-29.54878049,11.63157895
Minnesota,5/28/20,22947,977,483,35,678.1428571,22.71428571,679.4285714,21.78571429,MN,62.04,59.38,Minnesota,5639632,12.02459411,0.402761842,-12.65853659,11.73529412,139.25,-27.75,-29.65853659,12.32432432
Minnesota,5/29/20,23531,1006,584,29,646.5714286,22.14285714,663.6428571,22.42857143,MN,62.04,59.38,Minnesota,5639632,11.46478048,0.392629468,-17.4047619,15.11428571,96.91666667,-27.15384615,-29.34146341,13.11764706
Minnesota,5/30/20,24190,1036,659,30,620.7142857,25,658.6428571,23.35714286,MN,62.04,59.38,Minnesota,5639632,11.00629058,0.443291335,-20.70454545,18.18518519,105.8461538,-23.63636364,-8.339285714,7.071428571
Minnesota,5/31/20,24850,1050,660,14,611,24.57142857,655.8571429,22.78571429,MN,62.04,59.38,Minnesota,5639632,10.83404024,0.435692055,-9.459459459,12.2173913,181.2,-24.5,-10.24528302,3.5
Minnesota,6/1/20,25208,1060,358,10,556.1428571,24.28571429,631.1428571,22.85714286,MN,62.04,59.38,Minnesota,5639632,9.861332391,0.430625869,-0.243243243,18.05882353,101,-29,-28,9.810810811
Minnesota,6/2/20,25508,1082,300,22,506.8571429,24.85714286,605.6428571,23.21428571,MN,62.04,59.38,Minnesota,5639632,8.987415187,0.440758242,-7.225,13.87878788,85,-36.18181818,-29.13253012,12.02702703
Minnesota,6/3/20,25870,1097,362,15,486.5714286,22.14285714,585.7142857,22.21428571,MN,62.04,59.38,Minnesota,5639632,8.627715932,0.392629468,1.333333333,20.24242424,160,-24.83333333,-28.28915663,9.307692308
Minnesota,6/4/20,26273,1126,403,29,475.1428571,21.28571429,576.6428571,22,MN,62.04,59.38,Minnesota,5639632,8.425068464,0.377430908,-3.075,18.55882353,149.125,-27.33333333,-29.1097561,10.18421053
Minnesota,6/5/20,26980,1159,707,33,492.7142857,21.85714286,569.6428571,22,MN,62.04,59.38,Minnesota,5639632,8.736638946,0.387563282,-5.357142857,20.5,158,-18.84615385,-29.47560976,9.257142857
Minnesota,6/6/20,27501,1181,521,22,473,20.71428571,546.8571429,22.85714286,MN,62.04,59.38,Minnesota,5639632,8.387072064,0.367298535,-13.1627907,15.7037037,120.3846154,-20.77777778,-8.677966102,4.533333333
Minnesota,6/7/20,27886,1197,385,16,433.7142857,21,522.3571429,22.78571429,MN,62.04,59.38,Minnesota,5639632,7.690471394,0.372364722,-0.648648649,16.26086957,164,-18.1,-10.8627451,1.5
Minnesota,6/8/20,28224,1208,338,11,430.8571429,21.14285714,493.5,22.71428571,MN,62.04,59.38,Minnesota,5639632,7.639809528,0.374897815,-2.138888889,15.20588235,123,-22.30769231,-27.54878049,9.487179487
Minnesota,6/9/20,28523,1228,299,20,430.7142857,20.85714286,468.7857143,22.85714286,MN,62.04,59.38,Minnesota,5639632,7.637276434,0.369831628,-8.102564103,11.97058824,75.1,-30.45454545,-28.18072289,11.79487179
Minnesota,6/10/20,28869,1267,346,39,428.4285714,24.28571429,457.5,23.21428571,MN,55.56,54.51,Minnesota,5639632,7.596746941,0.430625869,3.461538462,13.93939394,114,-26.33333333,-27.60240964,10.05263158
Minnesota,6/11/20,29316,1280,447,13,434.7142857,22,454.9285714,21.64285714,MN,55.56,54.51,Minnesota,5639632,7.708203048,0.390096375,2.048780488,16.02941176,178.375,-22,-28.25609756,8.948717949
Minnesota,6/12/20,29795,1305,479,25,402.1428571,20.85714286,447.4285714,21.35714286,MN,55.56,54.51,Minnesota,5639632,7.130657765,0.369831628,-0.523809524,18.08823529,182.1,-14.46153846,-29.04878049,7.971428571
Minnesota,6/13/20,30172,1314,377,9,381.5714286,19,427.2857143,19.85714286,MN,55.56,54.51,Minnesota,5639632,6.765892324,0.336901415,-5.348837209,17,140.0769231,-14.33333333,-4.607142857,2.866666667
Minnesota,6/14/20,30471,1329,299,15,369.2857143,18.85714286,401.5,19.92857143,MN,55.56,54.51,Minnesota,5639632,6.548046296,0.334368321,6.694444444,14.04545455,206.3,-16,-7.725490196,-0.083333333
Minnesota,6/15/20,30693,1335,222,6,352.7142857,18.14285714,391.7857143,19.64285714,MN,55.56,54.51,Minnesota,5639632,6.254207468,0.321702855,3.894736842,14.82352941,125.2,-21,-27.09756098,8.179487179
Minnesota,6/16/20,30882,1344,189,9,337,16.57142857,383.8571429,18.71428571,MN,55.56,54.51,Minnesota,5639632,5.9755672,0.293838828,4.435897436,17.90909091,170.2857143,-22.63636364,-27.24390244,9
Minnesota,6/17/20,31296,1357,414,13,346.7142857,12.85714286,387.5714286,18.57142857,MN,55.56,54.51,Minnesota,5639632,6.147817548,0.227978401,5.384615385,16.96969697,179.7142857,-19.33333333,-27.42168675,8.125
Minnesota,6/18/20,31675,1376,379,19,337,13.71428571,385.8571429,17.85714286,MN,55.56,54.51,Minnesota,5639632,5.9755672,0.243176961,0.219512195,11.44117647,84.33333333,-25,-28.45121951,10.43243243
Minnesota,6/19/20,32031,1393,356,17,319.4285714,12.57142857,360.7857143,16.71428571,MN,55.56,54.51,Minnesota,5639632,5.663996719,0.222912214,2.12195122,20.67647059,174,-15.16666667,-28.24390244,6.944444444
Minnesota,6/20/20,32467,1404,436,11,327.8571429,12.85714286,354.7142857,15.92857143,MN,55.56,54.51,Minnesota,5639632,5.813449226,0.227978401,-4.279069767,18.62962963,120.8333333,-17.75,-3.293103448,2.4
Minnesota,6/21/20,32920,1412,453,8,349.8571429,11.85714286,359.5714286,15.35714286,MN,55.56,54.51,Minnesota,5639632,6.203545601,0.210246748,5.314285714,15.68181818,156.8,-15.1,-4.576923077,-1
Minnesota,6/22/20,33227,1416,307,4,362,11.57142857,357.3571429,14.85714286,MN,55.56,54.51,Minnesota,5639632,6.418858535,0.205180561,2.594594595,12.73529412,137.8,-25.45454545,-28.13414634,8.026315789
Minnesota,6/23/20,33469,1425,242,9,369.5714286,11.57142857,353.2857143,14.07142857,MN,55.56,54.51,Minnesota,5639632,6.553112483,0.205180561,3.475,15.76470588,177.75,-23.36363636,-28.40963855,8.763157895
Minnesota,6/24/20,33763,1432,294,7,352.4285714,10.71428571,349.5714286,11.78571429,MN,55.56,54.51,Minnesota,5639632,6.249141281,0.189982001,5.871794872,15.66666667,181.6666667,-21.54545455,-27.2804878,7.425
Minnesota,6/25/20,34123,1441,360,9,349.7142857,9.285714286,343.3571429,11.5,MN,55.56,54.51,Minnesota,5639632,6.201012508,0.164651067,3.073170732,17.41176471,203.5,-17.83333333,-28.03658537,7.743589744
Minnesota,6/26/20,34616,1446,493,5,369.2857143,7.571428571,344.3571429,10.07142857,MN,55.56,54.51,Minnesota,5639632,6.548046296,0.134253947,0.976190476,18.79411765,146.7,-16.25,-28.3902439,8.055555556
Minnesota,6/27/20,35033,1452,417,6,366.5714286,6.857142857,347.2142857,9.857142857,MN,55.56,54.51,Minnesota,5639632,6.499917522,0.121588481,-4.441860465,19.78571429,165.0909091,-12.11111111,-5.034482759,1.4
Minnesota,6/28/20,35549,1460,516,8,375.5714286,6.857142857,362.7142857,9.357142857,MN,55.56,54.51,Minnesota,5639632,6.659502403,0.121588481,4.783783784,11.58333333,166.3,-14.5,-4.725490196,0.083333333
Minnesota,6/29/20,35861,1470,312,10,376.2857143,7.714285714,369.1428571,9.642857143,MN,55.56,54.51,Minnesota,5639632,6.67216787,0.136787041,5.263157895,14.75757576,71.16666667,-26,-28.6746988,9.297297297
Minnesota,6/30/20,36303,1476,442,6,404.8571429,7.285714286,387.2142857,9.428571429,MN,55.56,54.51,Minnesota,5639632,7.178786539,0.129187761,9,20.66666667,159.25,-24.27272727,-28.43902439,8.375
Minnesota,7/1/20,36716,1482,413,6,421.8571429,7.142857143,387.1428571,8.928571429,MN,55.56,54.51,Minnesota,5639632,7.480224647,0.126654667,15.08108108,25.6875,153.2857143,-22.27272727,-29.36585366,7.2
Minnesota,7/2/20,37210,1495,494,13,441,7.714285714,395.3571429,8.5,MN,55.56,54.51,Minnesota,5639632,7.819659155,0.136787041,18.5,38.33333333,146.3333333,-18.91666667,-34.43373494,6.833333333
Minnesota,7/3/20,37624,1503,414,8,429.7142857,8.142857143,399.5,7.857142857,MN,55.56,54.51,Minnesota,5639632,7.619544781,0.144386321,7.365853659,32.52941176,180.3333333,-28.83333333,-55.73493976,11.64285714
Minnesota,7/4/20,37624,1503,0,0,370.1428571,7.285714286,368.3571429,7.071428571,MN,55.56,54.51,Minnesota,5639632,6.563244856,0.129187761,-27.46511628,5.285714286,162.2,-26.5,-23.49180328,2.153846154
Minnesota,7/5/20,38136,1508,512,5,369.5714286,6.857142857,372.5714286,6.857142857,MN,55.56,54.51,Minnesota,5639632,6.553112483,0.121588481,0,5.875,142.5,-21.4,-11.55769231,-2.083333333
Minnesota,7/6/20,38569,1511,433,3,386.8571429,5.857142857,381.5714286,6.785714286,MN,55.56,54.51,Minnesota,5639632,6.859616777,0.103856827,7.078947368,17.64705882,104.6,-21.41666667,-33.02439024,8.472222222
Minnesota,7/7/20,39133,1514,564,3,404.2857143,5.428571429,404.5714286,6.357142857,MN,55.56,54.51,Minnesota,5639632,7.168654165,0.096257547,5.425,18.94117647,149.8571429,-23.36363636,-30,8.621621622
Minnesota,7/8/20,39589,1523,456,9,410.4285714,5.857142857,416.1428571,6.5,MN,55.56,54.51,Minnesota,5639632,7.277577179,0.103856827,5.282051282,15.03125,119.1666667,-24.90909091,-28.58536585,8.868421053
Minnesota,7/9/20,40163,1528,574,5,421.8571429,4.714285714,431.4285714,6.214285714,MN,55.56,54.51,Minnesota,5639632,7.480224647,0.08359208,2.69047619,14.52941176,131.3333333,-23.41666667,-28.90243902,9.162162162
Minnesota,7/10/20,40767,1533,604,5,449,4.285714286,439.3571429,6.214285714,MN,55.56,54.51,Minnesota,5639632,7.961512382,0.0759928,-0.219512195,17.26470588,179.8888889,-21.27272727,-28.93902439,7.6
Minnesota,7/11/20,41571,1537,804,4,563.8571429,4.857142857,467,6.071428571,MN,55.56,54.51,Minnesota,5639632,9.998119432,0.086125174,-6.302325581,13.42857143,114.3076923,-19.1,-4.105263158,3.466666667
Minnesota,7/12/20,42281,1540,710,3,592.1428571,4.571428571,480.8571429,5.714285714,MN,55.56,54.51,Minnesota,5639632,10.49967191,0.081058987,7.777777778,14.91666667,237.8888889,-20,-4.764705882,-0.833333333
Minnesota,7/13/20,42772,1542,491,2,600.4285714,4.428571429,493.6428571,5.142857143,MN,55.56,54.51,Minnesota,5639632,10.64659133,0.078525894,4.368421053,15.82352941,161,-24.63636364,-27.90243902,7.358974359
Minnesota,7/14/20,43170,1548,398,6,576.7142857,4.857142857,490.5,5.142857143,MN,55.56,54.51,Minnesota,5639632,10.22609783,0.086125174,3.333333333,14.79411765,110.7777778,-30.18181818,-28.46987952,9.789473684
Minnesota,7/15/20,43742,1558,572,10,593.2857143,5,501.8571429,5.428571429,MN,55.56,54.51,Minnesota,5639632,10.51993666,0.088658267,7.65,17.4375,178.8333333,-22.36363636,-27.45121951,7.256410256
Minnesota,7/16/20,44347,1566,605,8,597.7142857,5.428571429,509.7857143,5.071428571,MN,55.56,54.51,Minnesota,5639632,10.59846255,0.096257547,4.142857143,17.20588235,184.125,-21.58333333,-28.45121951,7.710526316
Minnesota,7/17/20,45013,1573,666,7,606.5714286,5.714285714,527.7857143,5,MN,55.56,54.51,Minnesota,5639632,10.75551434,0.101323734,-1.731707317,14.17142857,140.5,-19.90909091,-29.23170732,8.2
Minnesota,7/18/20,45470,1578,457,5,557,5.857142857,560.4285714,5.357142857,MN,55.56,54.51,Minnesota,5639632,9.876530951,0.103856827,-7.76744186,9.571428571,105.3076923,-21.7,-6.245614035,3.8
Minnesota,7/19/20,46204,1581,734,3,560.4285714,5.857142857,576.2857143,5.214285714,MN,55.56,54.51,Minnesota,5639632,9.937325191,0.103856827,8.783783784,10.54545455,221.625,-19.22222222,-5.411764706,-0.916666667
Minnesota,7/20/20,47107,1585,903,4,619.2857143,6.142857143,609.8571429,5.285714286,MN,55.56,54.51,Minnesota,5639632,10.98095965,0.108923014,2.358974359,11.61764706,169.25,-19.33333333,-28.02439024,7.025641026
Minnesota,7/21/20,47457,1588,350,3,612.4285714,5.714285714,594.5714286,5.285714286,MN,55.56,54.51,Minnesota,5639632,10.85937117,0.101323734,3,10.82352941,132.25,-27.63636364,-28.29268293,9.421052632
Minnesota,7/22/20,47961,1592,504,4,602.7142857,4.857142857,598,4.928571429,MN,55.56,55.56,Minnesota,5639632,10.68712082,0.086125174,4.487804878,11.57575758,152.1666667,-22.54545455,-26.75609756,7.15
Minnesota,7/23/20,48721,1601,760,9,624.8571429,5,611.2857143,5.214285714,MN,55.56,55.56,Minnesota,5639632,11.07975029,0.088658267,2.547619048,13.76470588,200.75,-23.63636364,-27.81707317,7.342105263
Minnesota,7/24/20,49488,1606,767,5,639.2857143,4.714285714,622.9285714,5.214285714,MN,55.56,55.56,Minnesota,5639632,11.33559272,0.08359208,-0.56097561,14.14285714,157.8,-20.54545455,-29.15853659,8
Minnesota,7/25/20,50291,1611,803,5,688.7142857,4.714285714,622.8571429,5.285714286,MN,55.56,55.56,Minnesota,5639632,12.21204301,0.08359208,-9.76744186,7.366666667,94.16666667,-17.6,-6.457627119,3.933333333
Minnesota,7/26/20,51153,1614,862,3,707,4.714285714,633.7142857,5.285714286,MN,55.56,55.56,Minnesota,5639632,12.53627896,0.08359208,3.256410256,4.826086957,151.6,-23.11111111,-6.784313725,0.916666667
Minnesota,7/27/20,51803,1616,650,2,670.8571429,4.428571429,645.0714286,5.285714286,MN,55.56,55.56,Minnesota,5639632,11.89540635,0.078525894,2.475,11.29411765,164.6666667,-21.83333333,-27.85365854,7.189189189
Minnesota,7/28/20,52281,1620,478,4,689.1428571,4.571428571,650.7857143,5.142857143,MN,55.56,55.56,Minnesota,5639632,12.21964229,0.081058987,1.45,11.44117647,174.8571429,-26.36363636,-27.90361446,8.131578947
Minnesota,7/29/20,52947,1629,666,9,712.2857143,5.285714286,657.5,5.071428571,MN,55.56,55.56,Minnesota,5639632,12.63000342,0.093724454,4.512820513,10.36363636,168.6666667,-25.90909091,-27.63855422,7.102564103
Minnesota,7/30/20,53692,1634,745,5,710.1428571,4.714285714,667.5,4.857142857,MN,55.56,55.56,Minnesota,5639632,12.59200702,0.08359208,2.119047619,12.32352941,187.125,-25.63636364,-28.51219512,7.486486486
Minnesota,7/31/20,54463,1640,771,6,710.7142857,4.857142857,675,4.785714286,MN,55.56,55.56,Minnesota,5639632,12.60213939,0.086125174,1.048780488,14.6,188.5555556,-24.36363636,-28.74390244,6.514285714
Minnesota,8/1/20,55188,1646,725,6,699.5714286,5,694.1428571,4.857142857,MN,55.56,55.56,Minnesota,5639632,12.40455811,0.088658267,-5.454545455,12.10714286,126.1538462,-19,-5.535714286,2.2
